ds,y
2012-06-16,3577.0
2012-06-17,3449.0
2012-06-18,2693.0
2012-06-19,2109.0
2012-06-20,2349.0
2012-06-21,2371.0
2012-06-22,2949.0
2012-06-23,3333.0
2012-06-24,3511.0
2012-06-25,2866.0
2012-06-26,2663.0
2012-06-27,2417.0
2012-06-28,2317.0
2012-06-29,2814.0
2012-06-30,3090.0
2012-07-01,3049.0
2012-07-02,2474.0
2012-07-03,2948.0
2012-07-04,2667.0
2012-07-05,2623.0
2012-07-06,3143.0
2012-07-07,3380.0
2012-07-08,3245.0
2012-07-09,2570.0
2012-07-10,2558.0
2012-07-11,2492.0
2012-07-12,2565.0
2012-07-13,3139.0
2012-07-14,3211.0
2012-07-15,3503.0
2012-07-16,2548.0
2012-07-17,2298.0
2012-07-18,2412.0
2012-07-19,2450.0
2012-07-20,3026.0
2012-07-21,3296.0
2012-07-22,3509.0
2012-07-23,2620.0
2012-07-24,2569.0
2012-07-25,2278.0
2012-07-26,2355.0
2012-07-27,2608.0
2012-07-28,3148.0
2012-07-29,3361.0
2012-07-30,2567.0
2012-07-31,2566.0
2012-08-01,3074.0
2012-08-02,3066.0
2012-08-03,3489.0
2012-08-04,3889.0
2012-08-05,3714.0
2012-08-06,3209.0
2012-08-07,3046.0
2012-08-08,2573.0
2012-08-09,3080.0
2012-08-10,2772.0
2012-08-11,3982.0
2012-08-12,3902.0
2012-08-13,3235.0
2012-08-14,2896.0
2012-08-15,2901.0
2012-08-16,2625.0
2012-08-17,3072.0
2012-08-18,3379.0
2012-08-19,3957.0
2012-08-20,2769.0
2012-08-21,2304.0
2012-08-22,2283.0
2012-08-23,2336.0
2012-08-24,2714.0
2012-08-25,3474.0
2012-08-26,3812.0
2012-08-27,2746.0
2012-08-28,2319.0
2012-08-29,2037.0
2012-08-30,2327.0
2012-08-31,2950.0
2012-09-01,3897.0
2012-09-02,3424.0
2012-09-03,3876.0
2012-09-04,2645.0
2012-09-05,2501.0
2012-09-06,2696.0
2012-09-07,3282.0
2012-09-08,3233.0
2012-09-09,3930.0
2012-09-10,2699.0
2012-09-11,2584.0
2012-09-12,2620.0
2012-09-13,2277.0
2012-09-14,2961.0
2012-09-15,3980.0
2012-09-16,3731.0
2012-09-17,2767.0
2012-09-18,2183.0
2012-09-19,2288.0
2012-09-20,2359.0
2012-09-21,2683.0
2012-09-22,3464.0
2012-09-23,3640.0
2012-09-24,2865.0
2012-09-25,2424.0
2012-09-26,2534.0
2012-09-27,2413.0
2012-09-28,2783.0
2012-09-29,3449.0
2012-09-30,3388.0
2012-10-01,3190.0
2012-10-02,2673.0
2012-10-03,2973.0
2012-10-04,2498.0
2012-10-05,2953.0
2012-10-06,3479.0
2012-10-07,3732.0
2012-10-08,2856.0
2012-10-09,3016.0
2012-10-10,2598.0
2012-10-11,2667.0
2012-10-12,3255.0
2012-10-13,3945.0
2012-10-14,3788.0
2012-10-15,3245.0
2012-10-16,2701.0
2012-10-17,2674.0
2012-10-18,2439.0
2012-10-19,2697.0
2012-10-20,3258.0
2012-10-21,3572.0
2012-10-22,2577.0
2012-10-23,2502.0
2012-10-24,2257.0
2012-10-25,2202.0
2012-10-26,2302.0
2012-10-27,2819.0
2012-10-28,2986.0
2012-10-29,2399.0
2012-10-30,2239.0
2012-10-31,2213.0
2012-11-01,2701.0
2012-11-02,2792.0
2012-11-03,3431.0
2012-11-04,3480.0
2012-11-05,2993.0
2012-11-06,2419.0
2012-11-07,2721.0
2012-11-08,2554.0
2012-11-09,2800.0
2012-11-10,3215.0
2012-11-11,3581.0
2012-11-12,2854.0
2012-11-13,2358.0
2012-11-14,2277.0
2012-11-15,2337.0
2012-11-16,2371.0
2012-11-17,3042.0
2012-11-18,3049.0
2012-11-19,2666.0
2012-11-20,2565.0
2012-11-21,3431.0
2012-11-22,2052.0
2012-11-23,2013.0
2012-11-24,2412.0
2012-11-25,2684.0
2012-11-26,2322.0
2012-11-27,2028.0
2012-11-28,1929.0
2012-11-29,1968.0
2012-11-30,2604.0
2012-12-01,3682.0
2012-12-02,3393.0
2012-12-03,2985.0
2012-12-04,2304.0
2012-12-05,2683.0
2012-12-06,2328.0
2012-12-07,2641.0
2012-12-08,3176.0
2012-12-09,3550.0
2012-12-10,2404.0
2012-12-11,2269.0
2012-12-12,2469.0
2012-12-13,2451.0
2012-12-14,2610.0
2012-12-15,3408.0
2012-12-16,3195.0
2012-12-17,2678.0
2012-12-18,2651.0
2012-12-19,2590.0
2012-12-20,2568.0
2012-12-21,2829.0
2012-12-22,3011.0
2012-12-23,3083.0
2012-12-24,2859.0
2012-12-25,2.0
2012-12-26,2874.0
2012-12-27,2463.0
2012-12-28,2736.0
2012-12-29,3424.0
2012-12-30,3178.0
2012-12-31,3105.0
2013-01-01,2443.0
2013-01-02,2524.0
2013-01-03,3031.0
2013-01-04,2622.0
2013-01-05,3073.0
2013-01-06,3584.0
2013-01-07,3129.0
2013-01-08,2405.0
2013-01-09,2229.0
2013-01-10,2307.0
2013-01-11,2821.0
2013-01-12,3537.0
2013-01-13,3433.0
2013-01-14,2608.0
2013-01-15,2400.0
2013-01-16,2295.0
2013-01-17,2291.0
2013-01-18,2778.0
2013-01-19,3147.0
2013-01-20,2972.0
2013-01-21,2592.0
2013-01-22,2231.0
2013-01-23,2032.0
2013-01-24,2284.0
2013-01-25,2290.0
2013-01-26,3184.0
2013-01-27,3000.0
2013-01-28,2465.0
2013-01-29,1994.0
2013-01-30,2101.0
2013-01-31,2178.0
2013-02-01,3164.0
2013-02-02,3610.0
2013-02-03,3519.0
2013-02-04,2724.0
2013-02-05,2538.0
2013-02-06,2539.0
2013-02-07,2718.0
2013-02-08,2987.0
2013-02-09,3613.0
2013-02-10,3713.0
2013-02-11,2729.0
2013-02-12,2993.0
2013-02-13,3115.0
2013-02-14,2361.0
2013-02-15,2963.0
2013-02-16,3558.0
2013-02-17,3862.0
2013-02-18,3099.0
2013-02-19,2621.0
2013-02-20,2412.0
2013-02-21,2560.0
2013-02-22,2595.0
2013-02-23,3240.0
2013-02-24,3458.0
2013-02-25,2609.0
2013-02-26,2407.0
2013-02-27,2251.0
2013-02-28,2241.0
2013-03-01,3111.0
2013-03-02,3308.0
2013-03-03,3489.0
2013-03-04,2596.0
2013-03-05,2751.0
2013-03-06,2490.0
2013-03-07,2638.0
2013-03-08,2676.0
2013-03-09,3350.0
2013-03-10,3313.0
2013-03-11,2991.0
2013-03-12,2788.0
2013-03-13,2664.0
2013-03-14,2637.0
2013-03-15,2902.0
2013-03-16,3067.0
2013-03-17,3398.0
2013-03-18,2840.0
2013-03-19,2447.0
2013-03-20,2318.0
2013-03-21,2529.0
2013-03-22,2307.0
2013-03-23,2960.0
2013-03-24,3142.0
2013-03-25,2458.0
2013-03-26,2240.0
2013-03-27,2264.0
2013-03-28,2210.0
2013-03-29,3202.0
2013-03-30,3777.0
2013-03-31,2858.0
2013-04-01,3014.0
2013-04-02,2682.0
2013-04-03,2677.0
2013-04-04,2330.0
2013-04-05,2944.0
2013-04-06,3423.0
2013-04-07,3633.0
2013-04-08,2925.0
2013-04-09,2817.0
2013-04-10,2309.0
2013-04-11,2623.0
2013-04-12,2808.0
2013-04-13,3207.0
2013-04-14,3306.0
2013-04-15,3245.0
2013-04-16,2640.0
2013-04-17,2375.0
2013-04-18,2396.0
2013-04-19,2659.0
2013-04-20,3109.0
2013-04-21,2905.0
2013-04-22,2613.0
2013-04-23,2318.0
2013-04-24,2343.0
2013-04-25,2170.0
2013-04-26,2606.0
2013-04-27,2550.0
2013-04-28,3111.0
2013-04-29,2358.0
2013-04-30,2521.0
2013-05-01,2848.0
2013-05-02,2273.0
2013-05-03,2760.0
2013-05-04,3094.0
2013-05-05,3235.0
2013-05-06,2960.0
2013-05-07,2803.0
2013-05-08,2530.0
2013-05-09,2702.0
2013-05-10,2402.0
2013-05-11,3499.0
2013-05-12,3040.0
2013-05-13,3093.0
2013-05-14,2869.0
2013-05-15,2662.0
2013-05-16,2726.0
2013-05-17,2785.0
2013-05-18,3329.0
2013-05-19,3616.0
2013-05-20,2906.0
2013-05-21,2603.0
2013-05-22,2666.0
2013-05-23,2578.0
2013-05-24,2891.0
2013-05-25,3127.0
2013-05-26,3134.0
2013-05-27,3026.0
2013-05-28,2657.0
2013-05-29,2156.0
2013-05-30,2342.0
2013-05-31,2803.0
2013-06-01,3871.0
2013-06-02,3570.0
2013-06-03,3409.0
2013-06-04,2781.0
2013-06-05,2792.0
2013-06-06,2858.0
2013-06-07,3188.0
2013-06-08,3229.0
2013-06-09,3812.0
2013-06-10,2868.0
2013-06-11,2617.0
2013-06-12,2803.0
2013-06-13,2862.0
2013-06-14,2887.0
2013-06-15,3404.0
2013-06-16,3395.0
2013-06-17,2899.0
2013-06-18,2567.0
2013-06-19,2516.0
2013-06-20,2558.0
2013-06-21,3025.0
2013-06-22,3656.0
2013-06-23,3831.0
2013-06-24,3102.0
2013-06-25,2762.0
2013-06-26,2639.0
2013-06-27,2461.0
2013-06-28,2939.0
2013-06-29,3465.0
2013-06-30,3727.0
2013-07-01,3522.0
2013-07-02,2692.0
2013-07-03,3419.0
2013-07-04,2927.0
2013-07-05,3325.0
2013-07-06,3587.0
2013-07-07,3927.0
2013-07-08,2894.0
2013-07-09,2943.0
2013-07-10,2511.0
2013-07-11,3129.0
2013-07-12,3363.0
2013-07-13,3959.0
2013-07-14,3602.0
2013-07-15,3248.0
2013-07-16,2736.0
2013-07-17,2642.0
2013-07-18,2937.0
2013-07-19,2728.0
2013-07-20,3107.0
2013-07-21,3496.0
2013-07-22,2786.0
2013-07-23,2820.0
2013-07-24,2539.0
2013-07-25,2658.0
2013-07-26,3168.0
2013-07-27,3722.0
2013-07-28,3330.0
2013-07-29,2761.0
2013-07-30,2633.0
2013-07-31,2455.0
2013-08-01,3495.0
2013-08-02,3550.0
2013-08-03,3664.0
2013-08-04,3537.0
2013-08-05,3397.0
2013-08-06,3276.0
2013-08-07,3083.0
2013-08-08,2884.0
2013-08-09,3467.0
2013-08-10,3675.0
2013-08-11,4417.0
2013-08-12,3337.0
2013-08-13,3798.0
2013-08-14,2526.0
2013-08-15,3369.0
2013-08-16,2974.0
2013-08-17,3686.0
2013-08-18,3769.0
2013-08-19,3121.0
2013-08-20,2509.0
2013-08-21,2710.0
2013-08-22,2746.0
2013-08-23,3528.0
2013-08-24,4039.0
2013-08-25,4151.0
2013-08-26,2930.0
2013-08-27,2845.0
2013-08-28,2689.0
2013-08-29,2486.0
2013-08-30,3288.0
2013-08-31,4090.0
2013-09-01,4123.0
2013-09-02,3846.0
2013-09-03,3421.0
2013-09-04,2619.0
2013-09-05,3133.0
2013-09-06,3036.0
2013-09-07,4179.0
2013-09-08,4250.0
2013-09-09,3290.0
2013-09-10,2704.0
2013-09-11,3014.0
2013-09-12,2860.0
2013-09-13,3794.0
2013-09-14,3978.0
2013-09-15,4263.0
2013-09-16,3437.0
2013-09-17,2815.0
2013-09-18,2798.0
2013-09-19,2662.0
2013-09-20,2661.0
2013-09-21,4130.0
2013-09-22,3974.0
2013-09-23,2716.0
2013-09-24,2665.0
2013-09-25,2624.0
2013-09-26,2402.0
2013-09-27,2820.0
2013-09-28,3742.0
2013-09-29,3547.0
2013-09-30,2894.0
2013-10-01,3537.0
2013-10-02,2836.0
2013-10-03,3497.0
2013-10-04,3239.0
2013-10-05,3982.0
2013-10-06,4543.0
2013-10-07,3447.0
2013-10-08,2759.0
2013-10-09,2889.0
2013-10-10,2402.0
2013-10-11,3092.0
2013-10-12,3604.0
2013-10-13,3841.0
2013-10-14,3345.0
2013-10-15,3069.0
2013-10-16,2478.0
2013-10-17,2181.0
2013-10-18,2717.0
2013-10-19,3493.0
2013-10-20,3413.0
2013-10-21,2795.0
2013-10-22,2552.0
2013-10-23,2633.0
2013-10-24,2523.0
2013-10-25,2585.0
2013-10-26,3317.0
2013-10-27,3496.0
2013-10-28,2870.0
2013-10-29,2327.0
2013-10-30,2374.0
2013-10-31,2270.0
2013-11-01,3552.0
2013-11-02,3647.0
2013-11-03,3636.0
2013-11-04,2888.0
2013-11-05,2921.0
2013-11-06,3024.0
2013-11-07,2715.0
2013-11-08,2941.0
2013-11-09,3426.0
2013-11-10,3363.0
2013-11-11,3343.0
2013-11-12,2844.0
2013-11-13,2564.0
2013-11-14,2316.0
2013-11-15,3193.0
2013-11-16,4001.0
2013-11-17,3594.0
2013-11-18,2820.0
2013-11-19,2467.0
2013-11-20,2480.0
2013-11-21,2358.0
2013-11-22,2615.0
2013-11-23,3083.0
2013-11-24,3154.0
2013-11-25,2293.0
2013-11-26,2808.0
2013-11-27,3670.0
2013-11-28,1816.0
2013-11-29,2213.0
2013-11-30,2348.0
2013-12-01,2960.0
2013-12-02,3240.0
2013-12-03,3255.0
2013-12-04,2750.0
2013-12-05,2844.0
2013-12-06,2920.0
2013-12-07,3657.0
2013-12-08,3219.0
2013-12-09,2769.0
2013-12-10,2382.0
2013-12-11,2463.0
2013-12-12,2613.0
2013-12-13,2675.0
2013-12-14,3315.0
2013-12-15,3360.0
2013-12-16,2883.0
2013-12-17,2544.0
2013-12-18,2876.0
2013-12-19,3009.0
2013-12-20,2725.0
2013-12-21,2927.0
2013-12-22,3064.0
2013-12-23,2925.0
2013-12-24,2743.0
2013-12-25,1.0
2013-12-26,3020.0
2013-12-27,2979.0
2013-12-28,2790.0
2013-12-29,2834.0
2013-12-30,2659.0
2013-12-31,3036.0
2014-01-01,1970.0
2014-01-02,2663.0
2014-01-03,3363.0
2014-01-04,3381.0
2014-01-05,3516.0
2014-01-06,3031.0
2014-01-07,2803.0
2014-01-08,2732.0
2014-01-09,2747.0
2014-01-10,2473.0
2014-01-11,3783.0
2014-01-12,3744.0
2014-01-13,3224.0
2014-01-14,2511.0
2014-01-15,2699.0
2014-01-16,2616.0
2014-01-17,2599.0
2014-01-18,3023.0
2014-01-19,3258.0
2014-01-20,2825.0
2014-01-21,2284.0
2014-01-22,2529.0
2014-01-23,2274.0
2014-01-24,2439.0
2014-01-25,3484.0
2014-01-26,3418.0
2014-01-27,3194.0
2014-01-28,1652.0
2014-01-29,2129.0
2014-01-30,2328.0
2014-01-31,3254.0
2014-02-01,4076.0
2014-02-02,3604.0
2014-02-03,3223.0
2014-02-04,2596.0
2014-02-05,2859.0
2014-02-06,2498.0
2014-02-07,2903.0
2014-02-08,3533.0
2014-02-09,4082.0
2014-02-10,2783.0
2014-02-11,3124.0
2014-02-12,3636.0
2014-02-13,3397.0
2014-02-14,2854.0
2014-02-15,4125.0
2014-02-16,3806.0
2014-02-17,3408.0
2014-02-18,2677.0
2014-02-19,2754.0
2014-02-20,2655.0
2014-02-21,2868.0
2014-02-22,3421.0
2014-02-23,3906.0
2014-02-24,2927.0
2014-02-25,2680.0
2014-02-26,2287.0
2014-02-27,2721.0
2014-02-28,2989.0
2014-03-01,3657.0
2014-03-02,3782.0
2014-03-03,3458.0
2014-03-04,2457.0
2014-03-05,2867.0
2014-03-06,3142.0
2014-03-07,3125.0
2014-03-08,3646.0
2014-03-09,4132.0
2014-03-10,3893.0
2014-03-11,3314.0
2014-03-12,3585.0
2014-03-13,3470.0
2014-03-14,3443.0
2014-03-15,3825.0
2014-03-16,4238.0
2014-03-17,3151.0
2014-03-18,2803.0
2014-03-19,3082.0
2014-03-20,2619.0
2014-03-21,3174.0
2014-03-22,3464.0
2014-03-23,3737.0
2014-03-24,3029.0
2014-03-25,2613.0
2014-03-26,2733.0
2014-03-27,2558.0
2014-03-28,2719.0
2014-03-29,3527.0
2014-03-30,3519.0
2014-03-31,3274.0
2014-04-01,3613.0
2014-04-02,2829.0
2014-04-03,3387.0
2014-04-04,3000.0
2014-04-05,3936.0
2014-04-06,4017.0
2014-04-07,3412.0
2014-04-08,2785.0
2014-04-09,3003.0
2014-04-10,3042.0
2014-04-11,3491.0
2014-04-12,4009.0
2014-04-13,4505.0
2014-04-14,3251.0
2014-04-15,3869.0
2014-04-16,3343.0
2014-04-17,3137.0
2014-04-18,3758.0
2014-04-19,4120.0
2014-04-20,3415.0
2014-04-21,3143.0
2014-04-22,2822.0
2014-04-23,2908.0
2014-04-24,2935.0
2014-04-25,3396.0
2014-04-26,3608.0
2014-04-27,3940.0
2014-04-28,3394.0
2014-04-29,2907.0
2014-04-30,2858.0
2014-05-01,3157.0
2014-05-02,3279.0
2014-05-03,4330.0
2014-05-04,4184.0
2014-05-05,3464.0
2014-05-06,3311.0
2014-05-07,2941.0
2014-05-08,2723.0
2014-05-09,3369.0
2014-05-10,3847.0
2014-05-11,3654.0
2014-05-12,3609.0
2014-05-13,2941.0
2014-05-14,2686.0
2014-05-15,3378.0
2014-05-16,3127.0
2014-05-17,3597.0
2014-05-18,3846.0
2014-05-19,3162.0
2014-05-20,2828.0
2014-05-21,2843.0
2014-05-22,2845.0
2014-05-23,3048.0
2014-05-24,3350.0
2014-05-25,3352.0
2014-05-26,2832.0
2014-05-27,2403.0
2014-05-28,2717.0
2014-05-29,2515.0
2014-05-30,3068.0
2014-05-31,3617.0
2014-06-01,4364.0
2014-06-02,3391.0
2014-06-03,3538.0
2014-06-04,2856.0
2014-06-05,3255.0
2014-06-06,3440.0
2014-06-07,4235.0
2014-06-08,4231.0
2014-06-09,3366.0
2014-06-10,3272.0
2014-06-11,3375.0
2014-06-12,3142.0
2014-06-13,3831.0
2014-06-14,4148.0
2014-06-15,4223.0
2014-06-16,3484.0
2014-06-17,3281.0
2014-06-18,2753.0
2014-06-19,3002.0
2014-06-20,3279.0
2014-06-21,4071.0
2014-06-22,3976.0
2014-06-23,3152.0
2014-06-24,2742.0
2014-06-25,2735.0
2014-06-26,2651.0
2014-06-27,3083.0
2014-06-28,3734.0
2014-06-29,3750.0
2014-06-30,3203.0
2014-07-01,3695.0
2014-07-02,3495.0
2014-07-03,4378.0
2014-07-04,3989.0
2014-07-05,3875.0
2014-07-06,4021.0
2014-07-07,3698.0
2014-07-08,3293.0
2014-07-09,3466.0
2014-07-10,3255.0
2014-07-11,3956.0
2014-07-12,4476.0
2014-07-13,4189.0
2014-07-14,3300.0
2014-07-15,3391.0
2014-07-16,3342.0
2014-07-17,2908.0
2014-07-18,3242.0
2014-07-19,3782.0
2014-07-20,3880.0
2014-07-21,3239.0
2014-07-22,3196.0
2014-07-23,2824.0
2014-07-24,2922.0
2014-07-25,3277.0
2014-07-26,3497.0
2014-07-27,4063.0
2014-07-28,3315.0
2014-07-29,2749.0
2014-07-30,2997.0
2014-07-31,2863.0
2014-08-01,4678.0
2014-08-02,4233.0
2014-08-03,3982.0
2014-08-04,3431.0
2014-08-05,3232.0
2014-08-06,2928.0
2014-08-07,3502.0
2014-08-08,3285.0
2014-08-09,3928.0
2014-08-10,3530.0
2014-08-11,3589.0
2014-08-12,3376.0
2014-08-13,3206.0
2014-08-14,3164.0
2014-08-15,3778.0
2014-08-16,4056.0
2014-08-17,4451.0
2014-08-18,3554.0
2014-08-19,3157.0
2014-08-20,2969.0
2014-08-21,3243.0
2014-08-22,3952.0
2014-08-23,4368.0
2014-08-24,4836.0
2014-08-25,3874.0
2014-08-26,3131.0
2014-08-27,2828.0
2014-08-28,2919.0
2014-08-29,3350.0
2014-08-30,4104.0
2014-08-31,3458.0
2014-09-01,3782.0
2014-09-02,2923.0
2014-09-03,3247.0
2014-09-04,2731.0
2014-09-05,3068.0
2014-09-06,3995.0
2014-09-07,4220.0
2014-09-08,3655.0
2014-09-09,3255.0
2014-09-10,2913.0
2014-09-11,3402.0
2014-09-12,3278.0
2014-09-13,4661.0
2014-09-14,4233.0
2014-09-15,3412.0
2014-09-16,3014.0
2014-09-17,2766.0
2014-09-18,2412.0
2014-09-19,3563.0
2014-09-20,3946.0
2014-09-21,4487.0
2014-09-22,3020.0
2014-09-23,2832.0
2014-09-24,2862.0
2014-09-25,2644.0
2014-09-26,2985.0
2014-09-27,3662.0
2014-09-28,4076.0
2014-09-29,3123.0
2014-09-30,2709.0
2014-10-01,3594.0
2014-10-02,3212.0
2014-10-03,3797.0
2014-10-04,4246.0
2014-10-05,4310.0
2014-10-06,3453.0
2014-10-07,3421.0
2014-10-08,3173.0
2014-10-09,3359.0
2014-10-10,3377.0
2014-10-11,4065.0
2014-10-12,4256.0
2014-10-13,3381.0
2014-10-14,3180.0
2014-10-15,3322.0
2014-10-16,2951.0
2014-10-17,3092.0
2014-10-18,4013.0
2014-10-19,3971.0
2014-10-20,3171.0
2014-10-21,2701.0
2014-10-22,2832.0
2014-10-23,2523.0
2014-10-24,2996.0
2014-10-25,3421.0
2014-10-26,3765.0
2014-10-27,3130.0
2014-10-28,2908.0
2014-10-29,2510.0
2014-10-30,2903.0
2014-10-31,3050.0
2014-11-01,3976.0
2014-11-02,3817.0
2014-11-03,3737.0
2014-11-04,3006.0
2014-11-05,2720.0
2014-11-06,3092.0
2014-11-07,3194.0
2014-11-08,3703.0
2014-11-09,4095.0
2014-11-10,3355.0
2014-11-11,3015.0
2014-11-12,2740.0
2014-11-13,2495.0
2014-11-14,2997.0
2014-11-15,3914.0
2014-11-16,4048.0
2014-11-17,3174.0
2014-11-18,2719.0
2014-11-19,2698.0
2014-11-20,2763.0
2014-11-21,2802.0
2014-11-22,3757.0
2014-11-23,4057.0
2014-11-24,3449.0
2014-11-25,3071.0
2014-11-26,3556.0
2014-11-27,2163.0
2014-11-28,2539.0
2014-11-29,3099.0
2014-11-30,3437.0
2014-12-01,3352.0
2014-12-02,2909.0
2014-12-03,2952.0
2014-12-04,2225.0
2014-12-05,3488.0
2014-12-06,3976.0
2014-12-07,4079.0
2014-12-08,3077.0
2014-12-09,3101.0
2014-12-10,2738.0
2014-12-11,2729.0
2014-12-12,3000.0
2014-12-13,3605.0
2014-12-14,3978.0
2014-12-15,3860.0
2014-12-16,3045.0
2014-12-17,3108.0
2014-12-18,3410.0
2014-12-19,2947.0
2014-12-20,3470.0
2014-12-21,3440.0
2014-12-22,3327.0
2014-12-23,3303.0
2014-12-24,2850.0
2014-12-25,6.0
2014-12-26,3596.0
2014-12-27,2922.0
2014-12-28,2804.0
2014-12-29,2979.0
2014-12-30,2860.0
2014-12-31,3084.0
2015-01-01,2639.0
2015-01-02,3476.0
2015-01-03,3358.0
2015-01-04,3529.0
2015-01-05,3410.0
2015-01-06,3328.0
2015-01-07,3070.0
2015-01-08,2262.0
2015-01-09,2893.0
2015-01-10,3666.0
2015-01-11,3778.0
2015-01-12,3402.0
2015-01-13,2808.0
2015-01-14,2744.0
2015-01-15,3062.0
2015-01-16,3215.0
2015-01-17,4027.0
2015-01-18,3882.0
2015-01-19,3271.0
2015-01-20,2953.0
2015-01-21,2906.0
2015-01-22,2095.0
2015-01-23,2969.0
2015-01-24,3592.0
2015-01-25,3682.0
2015-01-26,3255.0
2015-01-27,2759.0
2015-01-28,2673.0
2015-01-29,2663.0
2015-01-30,3617.0
2015-01-31,4170.0
2015-02-01,4525.0
2015-02-02,3366.0
2015-02-03,3409.0
2015-02-04,3210.0
2015-02-05,3243.0
2015-02-06,3568.0
2015-02-07,4495.0
2015-02-08,4293.0
2015-02-09,3854.0
2015-02-10,3336.0
2015-02-11,3719.0
2015-02-12,3912.0
2015-02-13,3808.0
2015-02-14,3928.0
2015-02-15,4592.0
2015-02-16,3668.0
2015-02-17,2925.0
2015-02-18,2901.0
2015-02-19,3018.0
2015-02-20,3397.0
2015-02-21,4263.0
2015-02-22,4304.0
2015-02-23,3392.0
2015-02-24,3124.0
2015-02-25,3177.0
2015-02-26,3041.0
2015-02-27,3090.0
2015-02-28,4008.0
2015-03-01,4524.0
2015-03-02,3752.0
2015-03-03,3860.0
2015-03-04,3354.0
2015-03-05,3346.0
2015-03-06,3488.0
2015-03-07,4201.0
2015-03-08,3995.0
2015-03-09,3615.0
2015-03-10,3957.0
2015-03-11,3285.0
2015-03-12,3753.0
2015-03-13,3711.0
2015-03-14,4022.0
2015-03-15,4368.0
2015-03-16,3777.0
2015-03-17,3199.0
2015-03-18,3256.0
2015-03-19,3127.0
2015-03-20,3392.0
2015-03-21,3678.0
2015-03-22,4085.0
2015-03-23,3289.0
2015-03-24,3276.0
2015-03-25,3134.0
2015-03-26,2985.0
2015-03-27,3168.0
2015-03-28,3930.0
