ds,y
2012-04-18,4199.0
2012-04-19,4113.0
2012-04-20,4698.0
2012-04-21,5717.0
2012-04-22,6235.0
2012-04-23,4552.0
2012-04-24,3935.0
2012-04-25,3990.0
2012-04-26,3794.0
2012-04-27,4380.0
2012-04-28,5387.0
2012-04-29,5827.0
2012-04-30,4550.0
2012-05-01,5174.0
2012-05-02,4865.0
2012-05-03,5234.0
2012-05-04,5050.0
2012-05-05,5517.0
2012-05-06,5971.0
2012-05-07,6008.0
2012-05-08,5828.0
2012-05-09,5058.0
2012-05-10,4984.0
2012-05-11,5161.0
2012-05-12,6197.0
2012-05-13,5098.0
2012-05-14,5128.0
2012-05-15,4944.0
2012-05-16,4380.0
2012-05-17,4358.0
2012-05-18,5228.0
2012-05-19,5891.0
2012-05-20,6011.0
2012-05-21,5160.0
2012-05-22,4699.0
2012-05-23,4417.0
2012-05-24,4355.0
2012-05-25,5143.0
2012-05-26,5203.0
2012-05-27,4866.0
2012-05-28,5097.0
2012-05-29,4692.0
2012-05-30,4656.0
2012-05-31,4813.0
2012-06-01,6074.0
2012-06-02,6524.0
2012-06-03,6853.0
2012-06-04,5849.0
2012-06-05,5679.0
2012-06-06,5326.0
2012-06-07,5616.0
2012-06-08,5781.0
2012-06-09,6635.0
2012-06-10,7231.0
2012-06-11,6375.0
2012-06-12,5356.0
2012-06-13,4879.0
2012-06-14,5133.0
2012-06-15,5903.0
2012-06-16,6588.0
2012-06-17,6135.0
2012-06-18,5648.0
2012-06-19,5087.0
2012-06-20,5068.0
2012-06-21,4556.0
2012-06-22,5327.0
2012-06-23,6262.0
2012-06-24,6378.0
2012-06-25,4967.0
2012-06-26,4563.0
2012-06-27,4489.0
2012-06-28,4646.0
2012-06-29,5222.0
2012-06-30,5845.0
2012-07-01,6377.0
2012-07-02,5953.0
2012-07-03,6053.0
2012-07-04,5571.0
2012-07-05,5252.0
2012-07-06,6162.0
2012-07-07,6683.0
2012-07-08,7070.0
2012-07-09,6002.0
2012-07-10,5769.0
2012-07-11,5136.0
2012-07-12,5027.0
2012-07-13,5497.0
2012-07-14,6207.0
2012-07-15,6359.0
2012-07-16,5417.0
2012-07-17,5121.0
2012-07-18,4801.0
2012-07-19,4913.0
2012-07-20,5554.0
2012-07-21,6218.0
2012-07-22,6831.0
2012-07-23,5471.0
2012-07-24,5131.0
2012-07-25,4832.0
2012-07-26,4755.0
2012-07-27,5245.0
2012-07-28,5490.0
2012-07-29,5939.0
2012-07-30,4857.0
2012-07-31,5115.0
2012-08-01,5453.0
2012-08-02,5910.0
2012-08-03,6476.0
2012-08-04,6773.0
2012-08-05,7259.0
2012-08-06,6121.0
2012-08-07,5538.0
2012-08-08,5459.0
2012-08-09,6045.0
2012-08-10,6371.0
2012-08-11,7322.0
2012-08-12,7418.0
2012-08-13,6481.0
2012-08-14,6280.0
2012-08-15,5688.0
2012-08-16,5813.0
2012-08-17,5364.0
2012-08-18,6706.0
2012-08-19,7433.0
2012-08-20,5596.0
2012-08-21,5040.0
2012-08-22,4893.0
2012-08-23,4524.0
2012-08-24,5375.0
2012-08-25,6130.0
2012-08-26,6630.0
2012-08-27,5157.0
2012-08-28,4796.0
2012-08-29,4618.0
2012-08-30,4509.0
2012-08-31,5420.0
2012-09-01,6868.0
2012-09-02,6324.0
2012-09-03,7274.0
2012-09-04,5679.0
2012-09-05,5166.0
2012-09-06,5297.0
2012-09-07,5581.0
2012-09-08,6677.0
2012-09-09,7733.0
2012-09-10,6576.0
2012-09-11,5526.0
2012-09-12,4817.0
2012-09-13,4970.0
2012-09-14,5396.0
2012-09-15,6305.0
2012-09-16,7335.0
2012-09-17,5282.0
2012-09-18,4958.0
2012-09-19,4205.0
2012-09-20,4701.0
2012-09-21,5380.0
2012-09-22,6258.0
2012-09-23,6498.0
2012-09-24,5188.0
2012-09-25,4882.0
2012-09-26,4799.0
2012-09-27,4818.0
2012-09-28,5054.0
2012-09-29,6694.0
2012-09-30,6675.0
2012-10-01,6482.0
2012-10-02,6349.0
2012-10-03,5803.0
2012-10-04,5379.0
2012-10-05,5845.0
2012-10-06,7016.0
2012-10-07,7211.0
2012-10-08,6251.0
2012-10-09,5483.0
2012-10-10,5356.0
2012-10-11,4403.0
2012-10-12,5391.0
2012-10-13,6349.0
2012-10-14,6542.0
2012-10-15,4982.0
2012-10-16,4693.0
2012-10-17,4566.0
2012-10-18,4564.0
2012-10-19,4759.0
2012-10-20,6082.0
2012-10-21,6608.0
2012-10-22,4992.0
2012-10-23,4230.0
2012-10-24,4051.0
2012-10-25,3813.0
2012-10-26,4342.0
2012-10-27,5552.0
2012-10-28,5978.0
2012-10-29,4512.0
2012-10-30,4645.0
2012-10-31,3814.0
2012-11-01,4778.0
2012-11-02,5569.0
2012-11-03,6652.0
2012-11-04,6952.0
2012-11-05,5303.0
2012-11-06,4860.0
2012-11-07,4833.0
2012-11-08,4770.0
2012-11-09,5174.0
2012-11-10,6695.0
2012-11-11,6548.0
2012-11-12,4993.0
2012-11-13,4319.0
2012-11-14,4090.0
2012-11-15,4084.0
2012-11-16,4697.0
2012-11-17,5846.0
2012-11-18,5991.0
2012-11-19,4906.0
2012-11-20,4952.0
2012-11-21,5247.0
2012-11-22,3462.0
2012-11-23,3151.0
2012-11-24,4622.0
2012-11-25,4938.0
2012-11-26,4360.0
2012-11-27,3688.0
2012-11-28,3730.0
2012-11-29,3633.0
2012-11-30,4330.0
2012-12-01,6354.0
2012-12-02,6192.0
2012-12-03,5339.0
2012-12-04,4780.0
2012-12-05,4550.0
2012-12-06,4660.0
2012-12-07,5025.0
2012-12-08,6054.0
2012-12-09,6267.0
2012-12-10,5336.0
2012-12-11,4593.0
2012-12-12,4382.0
2012-12-13,4443.0
2012-12-14,4401.0
2012-12-15,5618.0
2012-12-16,5703.0
2012-12-17,4773.0
2012-12-18,4769.0
2012-12-19,4157.0
2012-12-20,4560.0
2012-12-21,4634.0
2012-12-22,5743.0
2012-12-23,5596.0
2012-12-24,5200.0
2012-12-25,4.0
2012-12-26,4634.0
2012-12-27,4492.0
2012-12-28,4763.0
2012-12-29,5762.0
2012-12-30,5383.0
2012-12-31,5115.0
2013-01-01,3343.0
2013-01-02,5065.0
2013-01-03,5612.0
2013-01-04,5469.0
2013-01-05,6373.0
2013-01-06,6796.0
2013-01-07,5279.0
2013-01-08,5263.0
2013-01-09,4427.0
2013-01-10,4929.0
2013-01-11,4763.0
2013-01-12,6406.0
2013-01-13,6465.0
2013-01-14,4645.0
2013-01-15,4287.0
2013-01-16,4463.0
2013-01-17,4360.0
2013-01-18,4795.0
2013-01-19,6066.0
2013-01-20,5597.0
2013-01-21,5047.0
2013-01-22,4492.0
2013-01-23,4049.0
2013-01-24,3551.0
2013-01-25,4579.0
2013-01-26,6090.0
2013-01-27,6047.0
2013-01-28,4399.0
2013-01-29,4234.0
2013-01-30,3687.0
2013-01-31,4045.0
2013-02-01,5416.0
2013-02-02,7498.0
2013-02-03,5838.0
2013-02-04,5064.0
2013-02-05,4467.0
2013-02-06,4479.0
2013-02-07,4742.0
2013-02-08,5093.0
2013-02-09,5721.0
2013-02-10,5059.0
2013-02-11,5778.0
2013-02-12,5267.0
2013-02-13,5518.0
2013-02-14,3951.0
2013-02-15,4827.0
2013-02-16,5933.0
2013-02-17,6206.0
2013-02-18,5567.0
2013-02-19,4445.0
2013-02-20,4388.0
2013-02-21,4457.0
2013-02-22,4759.0
2013-02-23,6111.0
2013-02-24,6375.0
2013-02-25,4922.0
2013-02-26,4129.0
2013-02-27,4155.0
2013-02-28,4529.0
2013-03-01,5651.0
2013-03-02,7184.0
2013-03-03,6837.0
2013-03-04,5517.0
2013-03-05,5054.0
2013-03-06,4753.0
2013-03-07,3951.0
2013-03-08,5154.0
2013-03-09,6222.0
2013-03-10,6686.0
2013-03-11,5531.0
2013-03-12,4630.0
2013-03-13,4874.0
2013-03-14,4788.0
2013-03-15,5079.0
2013-03-16,5949.0
2013-03-17,6525.0
2013-03-18,5310.0
2013-03-19,4320.0
2013-03-20,4591.0
2013-03-21,4472.0
2013-03-22,4720.0
2013-03-23,5658.0
2013-03-24,5682.0
2013-03-25,4487.0
2013-03-26,4411.0
2013-03-27,4405.0
2013-03-28,4421.0
2013-03-29,5227.0
2013-03-30,6424.0
2013-03-31,3012.0
2013-04-01,5682.0
2013-04-02,5462.0
2013-04-03,5561.0
2013-04-04,4853.0
2013-04-05,6073.0
2013-04-06,6408.0
2013-04-07,7097.0
2013-04-08,5434.0
2013-04-09,5621.0
2013-04-10,5434.0
2013-04-11,5174.0
2013-04-12,5472.0
2013-04-13,6600.0
2013-04-14,6501.0
2013-04-15,5372.0
2013-04-16,5386.0
2013-04-17,4939.0
2013-04-18,4806.0
2013-04-19,5413.0
2013-04-20,6508.0
2013-04-21,7068.0
2013-04-22,5390.0
2013-04-23,5179.0
2013-04-24,4982.0
2013-04-25,4624.0
2013-04-26,4837.0
2013-04-27,6067.0
2013-04-28,6574.0
2013-04-29,4744.0
2013-04-30,4884.0
2013-05-01,5559.0
2013-05-02,5524.0
2013-05-03,6107.0
2013-05-04,6372.0
2013-05-05,6589.0
2013-05-06,6587.0
2013-05-07,5605.0
2013-05-08,5168.0
2013-05-09,5400.0
2013-05-10,5707.0
2013-05-11,7154.0
2013-05-12,6131.0
2013-05-13,6088.0
2013-05-14,5914.0
2013-05-15,5566.0
2013-05-16,4987.0
2013-05-17,5281.0
2013-05-18,6582.0
2013-05-19,7126.0
2013-05-20,5957.0
2013-05-21,4936.0
2013-05-22,4853.0
2013-05-23,4875.0
2013-05-24,5292.0
2013-05-25,5813.0
2013-05-26,5762.0
2013-05-27,6061.0
2013-05-28,5189.0
2013-05-29,4613.0
2013-05-30,4647.0
2013-05-31,5727.0
2013-06-01,6878.0
2013-06-02,7872.0
2013-06-03,6613.0
2013-06-04,5939.0
2013-06-05,6014.0
2013-06-06,5519.0
2013-06-07,6276.0
2013-06-08,7573.0
2013-06-09,8231.0
2013-06-10,7041.0
2013-06-11,5705.0
2013-06-12,5467.0
2013-06-13,5413.0
2013-06-14,6199.0
2013-06-15,6834.0
2013-06-16,6378.0
2013-06-17,6037.0
2013-06-18,5497.0
2013-06-19,5379.0
2013-06-20,5271.0
2013-06-21,6057.0
2013-06-22,6831.0
2013-06-23,7232.0
2013-06-24,5783.0
2013-06-25,5554.0
2013-06-26,5111.0
2013-06-27,5340.0
2013-06-28,6306.0
2013-06-29,8087.0
2013-06-30,7850.0
2013-07-01,7308.0
2013-07-02,6809.0
2013-07-03,7732.0
2013-07-04,6887.0
2013-07-05,6722.0
2013-07-06,6807.0
2013-07-07,7628.0
2013-07-08,6542.0
2013-07-09,6443.0
2013-07-10,6486.0
2013-07-11,5566.0
2013-07-12,6103.0
2013-07-13,6830.0
2013-07-14,7170.0
2013-07-15,5795.0
2013-07-16,5412.0
2013-07-17,5375.0
2013-07-18,5511.0
2013-07-19,5658.0
2013-07-20,6924.0
2013-07-21,7550.0
2013-07-22,5732.0
2013-07-23,5734.0
2013-07-24,5274.0
2013-07-25,5742.0
2013-07-26,5957.0
2013-07-27,7223.0
2013-07-28,6831.0
2013-07-29,5696.0
2013-07-30,5164.0
2013-07-31,5755.0
2013-08-01,6543.0
2013-08-02,6557.0
2013-08-03,7324.0
2013-08-04,7819.0
2013-08-05,6860.0
2013-08-06,5925.0
2013-08-07,6188.0
2013-08-08,6136.0
2013-08-09,6549.0
2013-08-10,7573.0
2013-08-11,7337.0
2013-08-12,6555.0
2013-08-13,6047.0
2013-08-14,5389.0
2013-08-15,5719.0
2013-08-16,6267.0
2013-08-17,7055.0
2013-08-18,7729.0
2013-08-19,6687.0
2013-08-20,6007.0
2013-08-21,5492.0
2013-08-22,5222.0
2013-08-23,6302.0
2013-08-24,7097.0
2013-08-25,8210.0
2013-08-26,6095.0
2013-08-27,5831.0
2013-08-28,5636.0
2013-08-29,5623.0
2013-08-30,6610.0
2013-08-31,7591.0
2013-09-01,7382.0
2013-09-02,8164.0
2013-09-03,6497.0
2013-09-04,5601.0
2013-09-05,6008.0
2013-09-06,6349.0
2013-09-07,7808.0
2013-09-08,8937.0
2013-09-09,7076.0
2013-09-10,6730.0
2013-09-11,6490.0
2013-09-12,5987.0
2013-09-13,6499.0
2013-09-14,7508.0
2013-09-15,8200.0
2013-09-16,7104.0
2013-09-17,5801.0
2013-09-18,5625.0
2013-09-19,5556.0
2013-09-20,6196.0
2013-09-21,7243.0
2013-09-22,7965.0
2013-09-23,6110.0
2013-09-24,5733.0
2013-09-25,5478.0
2013-09-26,5432.0
2013-09-27,5959.0
2013-09-28,6738.0
2013-09-29,7083.0
2013-09-30,5803.0
2013-10-01,5977.0
2013-10-02,5774.0
2013-10-03,5749.0
2013-10-04,6538.0
2013-10-05,7970.0
2013-10-06,8615.0
2013-10-07,6694.0
2013-10-08,6467.0
2013-10-09,6159.0
2013-10-10,6340.0
2013-10-11,6101.0
2013-10-12,7188.0
2013-10-13,7683.0
2013-10-14,6047.0
2013-10-15,5778.0
2013-10-16,5569.0
2013-10-17,5390.0
2013-10-18,5651.0
2013-10-19,7070.0
2013-10-20,7637.0
2013-10-21,5883.0
2013-10-22,5169.0
2013-10-23,5168.0
2013-10-24,5208.0
2013-10-25,5577.0
2013-10-26,6874.0
2013-10-27,7344.0
2013-10-28,5971.0
2013-10-29,5324.0
2013-10-30,6022.0
2013-10-31,4451.0
2013-11-01,6381.0
2013-11-02,8004.0
2013-11-03,8337.0
2013-11-04,6585.0
2013-11-05,6002.0
2013-11-06,5902.0
2013-11-07,5822.0
2013-11-08,6134.0
2013-11-09,7543.0
2013-11-10,7706.0
2013-11-11,6793.0
2013-11-12,5101.0
2013-11-13,5279.0
2013-11-14,4812.0
2013-11-15,5819.0
2013-11-16,6909.0
2013-11-17,7644.0
2013-11-18,5506.0
2013-11-19,4765.0
2013-11-20,4698.0
2013-11-21,4895.0
2013-11-22,5267.0
2013-11-23,6409.0
2013-11-24,6540.0
2013-11-25,5126.0
2013-11-26,5406.0
2013-11-27,5263.0
2013-11-28,3300.0
2013-11-29,3786.0
2013-11-30,5163.0
2013-12-01,6204.0
2013-12-02,6287.0
2013-12-03,6676.0
2013-12-04,5330.0
2013-12-05,5467.0
2013-12-06,5998.0
2013-12-07,7369.0
2013-12-08,6865.0
2013-12-09,5870.0
2013-12-10,5605.0
2013-12-11,5140.0
2013-12-12,4786.0
2013-12-13,5786.0
2013-12-14,6330.0
2013-12-15,6559.0
2013-12-16,5683.0
2013-12-17,5125.0
2013-12-18,5114.0
2013-12-19,4880.0
2013-12-20,4836.0
2013-12-21,6009.0
2013-12-22,6461.0
2013-12-23,5586.0
2013-12-24,4501.0
2013-12-25,3.0
2013-12-26,5848.0
2013-12-27,5666.0
2013-12-28,5896.0
2013-12-29,5910.0
2013-12-30,5871.0
2013-12-31,5930.0
2014-01-01,4205.0
2014-01-02,5513.0
2014-01-03,6182.0
2014-01-04,6835.0
2014-01-05,7457.0
2014-01-06,6228.0
2014-01-07,5562.0
2014-01-08,5715.0
2014-01-09,5232.0
2014-01-10,5765.0
2014-01-11,7496.0
2014-01-12,7312.0
2014-01-13,5918.0
2014-01-14,4969.0
2014-01-15,5084.0
2014-01-16,5329.0
2014-01-17,5845.0
2014-01-18,7153.0
2014-01-19,6760.0
2014-01-20,5951.0
2014-01-21,5283.0
2014-01-22,5402.0
2014-01-23,4655.0
2014-01-24,5303.0
2014-01-25,6515.0
2014-01-26,7284.0
2014-01-27,5217.0
2014-01-28,4704.0
2014-01-29,4122.0
2014-01-30,4620.0
2014-01-31,5252.0
2014-02-01,5940.0
2014-02-02,7660.0
2014-02-03,6801.0
2014-02-04,5779.0
2014-02-05,5672.0
2014-02-06,5472.0
2014-02-07,5395.0
2014-02-08,8223.0
2014-02-09,8164.0
2014-02-10,6294.0
2014-02-11,5441.0
2014-02-12,5444.0
2014-02-13,6037.0
2014-02-14,5017.0
2014-02-15,6243.0
2014-02-16,6660.0
2014-02-17,6218.0
2014-02-18,5209.0
2014-02-19,5137.0
2014-02-20,5257.0
2014-02-21,5324.0
2014-02-22,6346.0
2014-02-23,7050.0
2014-02-24,5148.0
2014-02-25,5071.0
2014-02-26,4095.0
2014-02-27,4576.0
2014-02-28,4724.0
2014-03-01,7563.0
2014-03-02,7867.0
2014-03-03,6033.0
2014-03-04,5462.0
2014-03-05,4941.0
2014-03-06,4959.0
2014-03-07,5240.0
2014-03-08,6472.0
2014-03-09,8463.0
2014-03-10,6932.0
2014-03-11,5792.0
2014-03-12,5813.0
2014-03-13,5643.0
2014-03-14,5581.0
2014-03-15,6671.0
2014-03-16,7587.0
2014-03-17,5630.0
2014-03-18,5239.0
2014-03-19,4486.0
2014-03-20,4737.0
2014-03-21,5381.0
2014-03-22,6486.0
2014-03-23,7627.0
2014-03-24,5772.0
2014-03-25,4974.0
2014-03-26,4859.0
2014-03-27,4958.0
2014-03-28,5287.0
2014-03-29,6101.0
2014-03-30,7391.0
2014-03-31,5351.0
2014-04-01,5870.0
2014-04-02,5766.0
2014-04-03,6203.0
2014-04-04,6100.0
2014-04-05,7490.0
2014-04-06,8197.0
2014-04-07,7152.0
2014-04-08,6975.0
2014-04-09,6267.0
2014-04-10,6281.0
2014-04-11,6203.0
2014-04-12,6879.0
2014-04-13,7685.0
2014-04-14,5965.0
2014-04-15,5848.0
2014-04-16,5577.0
2014-04-17,5748.0
2014-04-18,5992.0
2014-04-19,8155.0
2014-04-20,7443.0
2014-04-21,5699.0
2014-04-22,5397.0
2014-04-23,5759.0
2014-04-24,5865.0
2014-04-25,5290.0
2014-04-26,6931.0
2014-04-27,7935.0
2014-04-28,5867.0
2014-04-29,5600.0
2014-04-30,5340.0
2014-05-01,6568.0
2014-05-02,6963.0
2014-05-03,7849.0
2014-05-04,7833.0
2014-05-05,6801.0
2014-05-06,6320.0
2014-05-07,5882.0
2014-05-08,6107.0
2014-05-09,6241.0
2014-05-10,7030.0
2014-05-11,7248.0
2014-05-12,6816.0
2014-05-13,6135.0
2014-05-14,6233.0
2014-05-15,5748.0
2014-05-16,5729.0
2014-05-17,6748.0
2014-05-18,7351.0
2014-05-19,5917.0
2014-05-20,5556.0
2014-05-21,5464.0
2014-05-22,5201.0
2014-05-23,5520.0
2014-05-24,6164.0
2014-05-25,6415.0
2014-05-26,6417.0
2014-05-27,5718.0
2014-05-28,4785.0
2014-05-29,4896.0
2014-05-30,5381.0
2014-05-31,6949.0
2014-06-01,8016.0
2014-06-02,6835.0
2014-06-03,6868.0
2014-06-04,6303.0
2014-06-05,6338.0
2014-06-06,6166.0
2014-06-07,7437.0
2014-06-08,7669.0
2014-06-09,7499.0
2014-06-10,6361.0
2014-06-11,6105.0
2014-06-12,5919.0
2014-06-13,6327.0
2014-06-14,7418.0
2014-06-15,6974.0
2014-06-16,6227.0
2014-06-17,5953.0
2014-06-18,6035.0
2014-06-19,6024.0
2014-06-20,6444.0
2014-06-21,7334.0
2014-06-22,7844.0
2014-06-23,6421.0
2014-06-24,5885.0
2014-06-25,5188.0
2014-06-26,5481.0
2014-06-27,5758.0
2014-06-28,7263.0
2014-06-29,7323.0
2014-06-30,6383.0
2014-07-01,7279.0
2014-07-02,6974.0
2014-07-03,8230.0
2014-07-04,7122.0
2014-07-05,7010.0
2014-07-06,8168.0
2014-07-07,7324.0
2014-07-08,6692.0
2014-07-09,6409.0
2014-07-10,7010.0
2014-07-11,6575.0
2014-07-12,7690.0
2014-07-13,7527.0
2014-07-14,6313.0
2014-07-15,6053.0
2014-07-16,6043.0
2014-07-17,5579.0
2014-07-18,6517.0
2014-07-19,7205.0
2014-07-20,7315.0
2014-07-21,6185.0
2014-07-22,6076.0
2014-07-23,5705.0
2014-07-24,5628.0
2014-07-25,6154.0
2014-07-26,7105.0
2014-07-27,8229.0
2014-07-28,6113.0
2014-07-29,5681.0
2014-07-30,5581.0
2014-07-31,5831.0
2014-08-01,7521.0
2014-08-02,7946.0
2014-08-03,8735.0
2014-08-04,6662.0
2014-08-05,6611.0
2014-08-06,6289.0
2014-08-07,6366.0
2014-08-08,7000.0
2014-08-09,8106.0
2014-08-10,8159.0
2014-08-11,6530.0
2014-08-12,6521.0
2014-08-13,5923.0
2014-08-14,5670.0
2014-08-15,5948.0
2014-08-16,7149.0
2014-08-17,8696.0
2014-08-18,6955.0
2014-08-19,6079.0
2014-08-20,5884.0
2014-08-21,5745.0
2014-08-22,6800.0
2014-08-23,8094.0
2014-08-24,8883.0
2014-08-25,6315.0
2014-08-26,5665.0
2014-08-27,5601.0
2014-08-28,5502.0
2014-08-29,6349.0
2014-08-30,7005.0
2014-08-31,6612.0
2014-09-01,7762.0
2014-09-02,6324.0
2014-09-03,6345.0
2014-09-04,5932.0
2014-09-05,6041.0
2014-09-06,7442.0
2014-09-07,8610.0
2014-09-08,7003.0
2014-09-09,5800.0
2014-09-10,6108.0
2014-09-11,6224.0
2014-09-12,7113.0
2014-09-13,8053.0
2014-09-14,8102.0
2014-09-15,6631.0
2014-09-16,6125.0
2014-09-17,5823.0
2014-09-18,5747.0
2014-09-19,6085.0
2014-09-20,7705.0
2014-09-21,8342.0
2014-09-22,6361.0
2014-09-23,5995.0
2014-09-24,5694.0
2014-09-25,5683.0
2014-09-26,6211.0
2014-09-27,7195.0
2014-09-28,7908.0
2014-09-29,6103.0
2014-09-30,5603.0
2014-10-01,6275.0
2014-10-02,5910.0
2014-10-03,6879.0
2014-10-04,8483.0
2014-10-05,8805.0
2014-10-06,6982.0
2014-10-07,6084.0
2014-10-08,6167.0
2014-10-09,5839.0
2014-10-10,6231.0
2014-10-11,7287.0
2014-10-12,7841.0
2014-10-13,6034.0
2014-10-14,5413.0
2014-10-15,5547.0
2014-10-16,4796.0
2014-10-17,5476.0
2014-10-18,7258.0
2014-10-19,8160.0
2014-10-20,6204.0
2014-10-21,5562.0
2014-10-22,4917.0
2014-10-23,5169.0
2014-10-24,5489.0
2014-10-25,6521.0
2014-10-26,7290.0
2014-10-27,5899.0
2014-10-28,4824.0
2014-10-29,4998.0
2014-10-30,5173.0
2014-10-31,5007.0
2014-11-01,7637.0
2014-11-02,8405.0
2014-11-03,6859.0
2014-11-04,5962.0
2014-11-05,5708.0
2014-11-06,5651.0
2014-11-07,6044.0
2014-11-08,7645.0
2014-11-09,7992.0
2014-11-10,6908.0
2014-11-11,6111.0
2014-11-12,4688.0
2014-11-13,4807.0
2014-11-14,5418.0
2014-11-15,6659.0
2014-11-16,7374.0
2014-11-17,5706.0
2014-11-18,5236.0
2014-11-19,4887.0
2014-11-20,4719.0
2014-11-21,5662.0
2014-11-22,7247.0
2014-11-23,7506.0
2014-11-24,5834.0
2014-11-25,5845.0
2014-11-26,6175.0
2014-11-27,3656.0
2014-11-28,4276.0
2014-11-29,5803.0
2014-11-30,6347.0
2014-12-01,6372.0
2014-12-02,5284.0
2014-12-03,5259.0
2014-12-04,5815.0
2014-12-05,5793.0
2014-12-06,7281.0
2014-12-07,7248.0
2014-12-08,5802.0
2014-12-09,5623.0
2014-12-10,6005.0
2014-12-11,3376.0
2014-12-12,5234.0
2014-12-13,6145.0
2014-12-14,6443.0
2014-12-15,4942.0
2014-12-16,4604.0
2014-12-17,4725.0
2014-12-18,5219.0
2014-12-19,4339.0
2014-12-20,5757.0
2014-12-21,6301.0
2014-12-22,5985.0
2014-12-23,5372.0
2014-12-24,4002.0
2014-12-25,0.0
2014-12-26,5380.0
2014-12-27,5664.0
2014-12-28,6018.0
2014-12-29,5138.0
2014-12-30,4649.0
2014-12-31,4660.0
2015-01-01,4393.0
2015-01-02,6511.0
2015-01-03,6762.0
2015-01-04,6727.0
2015-01-05,5813.0
2015-01-06,5019.0
2015-01-07,4954.0
2015-01-08,5332.0
2015-01-09,5239.0
2015-01-10,7283.0
2015-01-11,7809.0
2015-01-12,5561.0
2015-01-13,5063.0
2015-01-14,4640.0
2015-01-15,4652.0
2015-01-16,5323.0
2015-01-17,7265.0
2015-01-18,6867.0
2015-01-19,6486.0
2015-01-20,5496.0
2015-01-21,5192.0
2015-01-22,5030.0
2015-01-23,5394.0
2015-01-24,7083.0
2015-01-25,7831.0
2015-01-26,5403.0
2015-01-27,4922.0
2015-01-28,4864.0
2015-01-29,4752.0
2015-01-30,5551.0
2015-01-31,7364.0
2015-02-01,8014.0
2015-02-02,6202.0
2015-02-03,5944.0
2015-02-04,5882.0
2015-02-05,5918.0
2015-02-06,5116.0
2015-02-07,8755.0
2015-02-08,8157.0
2015-02-09,6778.0
2015-02-10,6453.0
2015-02-11,5707.0
2015-02-12,6439.0
2015-02-13,5415.0
2015-02-14,6177.0
2015-02-15,6773.0
2015-02-16,6941.0
2015-02-17,5417.0
2015-02-18,5053.0
2015-02-19,4529.0
2015-02-20,5391.0
2015-02-21,5914.0
2015-02-22,6905.0
2015-02-23,5912.0
2015-02-24,5208.0
2015-02-25,5045.0
2015-02-26,5115.0
2015-02-27,5290.0
2015-02-28,6768.0
2015-03-01,7661.0
2015-03-02,5966.0
2015-03-03,6068.0
2015-03-04,5697.0
2015-03-05,5850.0
2015-03-06,5751.0
2015-03-07,7565.0
2015-03-08,8854.0
2015-03-09,6866.0
2015-03-10,5917.0
2015-03-11,5659.0
2015-03-12,5332.0
2015-03-13,5892.0
2015-03-14,7419.0
2015-03-15,8458.0
2015-03-16,6192.0
2015-03-17,5796.0
2015-03-18,5136.0
2015-03-19,5149.0
2015-03-20,5540.0
2015-03-21,7081.0
2015-03-22,7999.0
2015-03-23,6167.0
2015-03-24,5252.0
2015-03-25,5423.0
2015-03-26,5271.0
2015-03-27,5302.0
2015-03-28,6759.0
