ds,y
2012-06-09,4630.0
2012-06-10,5092.0
2012-06-11,4007.0
2012-06-12,3569.0
2012-06-13,3464.0
2012-06-14,3535.0
2012-06-15,4333.0
2012-06-16,5227.0
2012-06-17,4280.0
2012-06-18,3436.0
2012-06-19,3128.0
2012-06-20,3122.0
2012-06-21,3281.0
2012-06-22,4452.0
2012-06-23,4429.0
2012-06-24,4766.0
2012-06-25,3337.0
2012-06-26,2869.0
2012-06-27,2976.0
2012-06-28,3323.0
2012-06-29,3970.0
2012-06-30,4955.0
2012-07-01,5120.0
2012-07-02,3848.0
2012-07-03,4219.0
2012-07-04,3275.0
2012-07-05,3211.0
2012-07-06,4110.0
2012-07-07,4388.0
2012-07-08,5118.0
2012-07-09,3973.0
2012-07-10,3663.0
2012-07-11,3380.0
2012-07-12,3449.0
2012-07-13,3943.0
2012-07-14,4494.0
2012-07-15,4584.0
2012-07-16,3287.0
2012-07-17,3201.0
2012-07-18,2966.0
2012-07-19,3203.0
2012-07-20,4135.0
2012-07-21,4588.0
2012-07-22,4874.0
2012-07-23,3255.0
2012-07-24,2950.0
2012-07-25,2885.0
2012-07-26,3281.0
2012-07-27,3477.0
2012-07-28,3641.0
2012-07-29,3848.0
2012-07-30,3162.0
2012-07-31,3130.0
2012-08-01,3515.0
2012-08-02,3915.0
2012-08-03,4177.0
2012-08-04,4730.0
2012-08-05,5122.0
2012-08-06,4101.0
2012-08-07,3612.0
2012-08-08,3683.0
2012-08-09,3550.0
2012-08-10,4253.0
2012-08-11,5177.0
2012-08-12,4984.0
2012-08-13,3619.0
2012-08-14,3479.0
2012-08-15,3228.0
2012-08-16,3654.0
2012-08-17,4081.0
2012-08-18,5504.0
2012-08-19,5571.0
2012-08-20,3657.0
2012-08-21,3308.0
2012-08-22,3019.0
2012-08-23,3012.0
2012-08-24,3475.0
2012-08-25,4723.0
2012-08-26,4987.0
2012-08-27,3213.0
2012-08-28,2938.0
2012-08-29,2671.0
2012-08-30,3023.0
2012-08-31,3845.0
2012-09-01,5528.0
2012-09-02,5104.0
2012-09-03,4820.0
2012-09-04,3634.0
2012-09-05,3141.0
2012-09-06,3009.0
2012-09-07,3825.0
2012-09-08,4540.0
2012-09-09,5368.0
2012-09-10,3490.0
2012-09-11,3042.0
2012-09-12,2829.0
2012-09-13,3159.0
2012-09-14,3817.0
2012-09-15,4706.0
2012-09-16,4932.0
2012-09-17,3139.0
2012-09-18,3069.0
2012-09-19,2790.0
2012-09-20,2930.0
2012-09-21,3717.0
2012-09-22,4808.0
2012-09-23,5044.0
2012-09-24,2922.0
2012-09-25,2751.0
2012-09-26,2668.0
2012-09-27,2518.0
2012-09-28,3592.0
2012-09-29,4472.0
2012-09-30,4855.0
2012-10-01,3758.0
2012-10-02,3660.0
2012-10-03,3442.0
2012-10-04,3107.0
2012-10-05,3483.0
2012-10-06,4769.0
2012-10-07,5315.0
2012-10-08,3859.0
2012-10-09,3242.0
2012-10-10,2911.0
2012-10-11,2850.0
2012-10-12,3533.0
2012-10-13,3997.0
2012-10-14,4536.0
2012-10-15,3157.0
2012-10-16,2744.0
2012-10-17,2803.0
2012-10-18,2641.0
2012-10-19,3168.0
2012-10-20,3975.0
2012-10-21,4333.0
2012-10-22,2875.0
2012-10-23,2708.0
2012-10-24,2409.0
2012-10-25,2631.0
2012-10-26,3182.0
2012-10-27,4054.0
2012-10-28,4402.0
2012-10-29,3058.0
2012-10-30,2767.0
2012-10-31,2181.0
2012-11-01,3007.0
2012-11-02,3699.0
2012-11-03,4604.0
2012-11-04,4839.0
2012-11-05,3445.0
2012-11-06,2826.0
2012-11-07,3018.0
2012-11-08,2971.0
2012-11-09,3689.0
2012-11-10,4809.0
2012-11-11,4521.0
2012-11-12,3318.0
2012-11-13,2752.0
2012-11-14,2368.0
2012-11-15,2653.0
2012-11-16,3354.0
2012-11-17,4606.0
2012-11-18,4197.0
2012-11-19,3252.0
2012-11-20,3440.0
2012-11-21,3706.0
2012-11-22,1981.0
2012-11-23,2212.0
2012-11-24,2825.0
2012-11-25,3451.0
2012-11-26,2774.0
2012-11-27,2512.0
2012-11-28,2335.0
2012-11-29,2164.0
2012-11-30,2895.0
2012-12-01,4831.0
2012-12-02,3878.0
2012-12-03,3607.0
2012-12-04,2797.0
2012-12-05,2684.0
2012-12-06,2957.0
2012-12-07,3581.0
2012-12-08,4582.0
2012-12-09,4390.0
2012-12-10,3511.0
2012-12-11,2826.0
2012-12-12,2706.0
2012-12-13,2709.0
2012-12-14,3261.0
2012-12-15,4161.0
2012-12-16,4264.0
2012-12-17,2989.0
2012-12-18,3029.0
2012-12-19,2775.0
2012-12-20,3031.0
2012-12-21,3465.0
2012-12-22,4271.0
2012-12-23,3872.0
2012-12-24,3144.0
2012-12-25,0.0
2012-12-26,2658.0
2012-12-27,2789.0
2012-12-28,3142.0
2012-12-29,3712.0
2012-12-30,4074.0
2012-12-31,3577.0
2013-01-01,2370.0
2013-01-02,3266.0
2013-01-03,3696.0
2013-01-04,3856.0
2013-01-05,4331.0
2013-01-06,4494.0
2013-01-07,3489.0
2013-01-08,2996.0
2013-01-09,2568.0
2013-01-10,3058.0
2013-01-11,3538.0
2013-01-12,4409.0
2013-01-13,4140.0
2013-01-14,2815.0
2013-01-15,2636.0
2013-01-16,2521.0
2013-01-17,2698.0
2013-01-18,3455.0
2013-01-19,4410.0
2013-01-20,3777.0
2013-01-21,3295.0
2013-01-22,2551.0
2013-01-23,2447.0
2013-01-24,2557.0
2013-01-25,2966.0
2013-01-26,4398.0
2013-01-27,4047.0
2013-01-28,2809.0
2013-01-29,2636.0
2013-01-30,2202.0
2013-01-31,2773.0
2013-02-01,4221.0
2013-02-02,5802.0
2013-02-03,3772.0
2013-02-04,2903.0
2013-02-05,2737.0
2013-02-06,2881.0
2013-02-07,3030.0
2013-02-08,3581.0
2013-02-09,4973.0
2013-02-10,5141.0
2013-02-11,3784.0
2013-02-12,3033.0
2013-02-13,3241.0
2013-02-14,2632.0
2013-02-15,3834.0
2013-02-16,4622.0
2013-02-17,4544.0
2013-02-18,3675.0
2013-02-19,2630.0
2013-02-20,2978.0
2013-02-21,3120.0
2013-02-22,3756.0
2013-02-23,4419.0
2013-02-24,4284.0
2013-02-25,3106.0
2013-02-26,2589.0
2013-02-27,2713.0
2013-02-28,2842.0
2013-03-01,3684.0
2013-03-02,4993.0
2013-03-03,5036.0
2013-03-04,3396.0
2013-03-05,2867.0
2013-03-06,2884.0
2013-03-07,2750.0
2013-03-08,3520.0
2013-03-09,4498.0
2013-03-10,4447.0
2013-03-11,3292.0
2013-03-12,2753.0
2013-03-13,2667.0
2013-03-14,2953.0
2013-03-15,3578.0
2013-03-16,4546.0
2013-03-17,4533.0
2013-03-18,2776.0
2013-03-19,2746.0
2013-03-20,2981.0
2013-03-21,2983.0
2013-03-22,3765.0
2013-03-23,4364.0
2013-03-24,4401.0
2013-03-25,3051.0
2013-03-26,2827.0
2013-03-27,2669.0
2013-03-28,3345.0
2013-03-29,4086.0
2013-03-30,5482.0
2013-03-31,3982.0
2013-04-01,3261.0
2013-04-02,3402.0
2013-04-03,3641.0
2013-04-04,3584.0
2013-04-05,4034.0
2013-04-06,4958.0
2013-04-07,5259.0
2013-04-08,3580.0
2013-04-09,3532.0
2013-04-10,3387.0
2013-04-11,3355.0
2013-04-12,3599.0
2013-04-13,4451.0
2013-04-14,4734.0
2013-04-15,3201.0
2013-04-16,2817.0
2013-04-17,2895.0
2013-04-18,2836.0
2013-04-19,3687.0
2013-04-20,4660.0
2013-04-21,4798.0
2013-04-22,3456.0
2013-04-23,2877.0
2013-04-24,2932.0
2013-04-25,2987.0
2013-04-26,3627.0
2013-04-27,4417.0
2013-04-28,4465.0
2013-04-29,3192.0
2013-04-30,3123.0
2013-05-01,3226.0
2013-05-02,3443.0
2013-05-03,4215.0
2013-05-04,4894.0
2013-05-05,5212.0
2013-05-06,4010.0
2013-05-07,3455.0
2013-05-08,3347.0
2013-05-09,3448.0
2013-05-10,4087.0
2013-05-11,5785.0
2013-05-12,4320.0
2013-05-13,3621.0
2013-05-14,3416.0
2013-05-15,3339.0
2013-05-16,3485.0
2013-05-17,3894.0
2013-05-18,4523.0
2013-05-19,5241.0
2013-05-20,3893.0
2013-05-21,3453.0
2013-05-22,3286.0
2013-05-23,3382.0
2013-05-24,4152.0
2013-05-25,4548.0
2013-05-26,4250.0
2013-05-27,4167.0
2013-05-28,3394.0
2013-05-29,2935.0
2013-05-30,3260.0
2013-05-31,4209.0
2013-06-01,5410.0
2013-06-02,5653.0
2013-06-03,4357.0
2013-06-04,3652.0
2013-06-05,4003.0
2013-06-06,2915.0
2013-06-07,4579.0
2013-06-08,5460.0
2013-06-09,5834.0
2013-06-10,4421.0
2013-06-11,3666.0
2013-06-12,3570.0
2013-06-13,3700.0
2013-06-14,4581.0
2013-06-15,5241.0
2013-06-16,4534.0
2013-06-17,3634.0
2013-06-18,3634.0
2013-06-19,3213.0
2013-06-20,3574.0
2013-06-21,4693.0
2013-06-22,4977.0
2013-06-23,5270.0
2013-06-24,3767.0
2013-06-25,3432.0
2013-06-26,3546.0
2013-06-27,3473.0
2013-06-28,4676.0
2013-06-29,5304.0
2013-06-30,5560.0
2013-07-01,4856.0
2013-07-02,4507.0
2013-07-03,5075.0
2013-07-04,4397.0
2013-07-05,4881.0
2013-07-06,4595.0
2013-07-07,5787.0
2013-07-08,4215.0
2013-07-09,3990.0
2013-07-10,4033.0
2013-07-11,3807.0
2013-07-12,4689.0
2013-07-13,5088.0
2013-07-14,5819.0
2013-07-15,3926.0
2013-07-16,3677.0
2013-07-17,3614.0
2013-07-18,3733.0
2013-07-19,4484.0
2013-07-20,5324.0
2013-07-21,5686.0
2013-07-22,3786.0
2013-07-23,3744.0
2013-07-24,3523.0
2013-07-25,3586.0
2013-07-26,4080.0
2013-07-27,4513.0
2013-07-28,5095.0
2013-07-29,3858.0
2013-07-30,3540.0
2013-07-31,3472.0
2013-08-01,4161.0
2013-08-02,5083.0
2013-08-03,5628.0
2013-08-04,5342.0
2013-08-05,4492.0
2013-08-06,3956.0
2013-08-07,4152.0
2013-08-08,4019.0
2013-08-09,4570.0
2013-08-10,6018.0
2013-08-11,5989.0
2013-08-12,4387.0
2013-08-13,3604.0
2013-08-14,3538.0
2013-08-15,3973.0
2013-08-16,4641.0
2013-08-17,5397.0
2013-08-18,5458.0
2013-08-19,4014.0
2013-08-20,3370.0
2013-08-21,4061.0
2013-08-22,3677.0
2013-08-23,4109.0
2013-08-24,5313.0
2013-08-25,6636.0
2013-08-26,3697.0
2013-08-27,3363.0
2013-08-28,3313.0
2013-08-29,3428.0
2013-08-30,5002.0
2013-08-31,6309.0
2013-09-01,5842.0
2013-09-02,5572.0
2013-09-03,4126.0
2013-09-04,3641.0
2013-09-05,3669.0
2013-09-06,4456.0
2013-09-07,5537.0
2013-09-08,6426.0
2013-09-09,4452.0
2013-09-10,3951.0
2013-09-11,3535.0
2013-09-12,3608.0
2013-09-13,4382.0
2013-09-14,5422.0
2013-09-15,5604.0
2013-09-16,4003.0
2013-09-17,3729.0
2013-09-18,3396.0
2013-09-19,3495.0
2013-09-20,4480.0
2013-09-21,5672.0
2013-09-22,6009.0
2013-09-23,3844.0
2013-09-24,3628.0
2013-09-25,3128.0
2013-09-26,3325.0
2013-09-27,3975.0
2013-09-28,5498.0
2013-09-29,5995.0
2013-09-30,4104.0
2013-10-01,4301.0
2013-10-02,3395.0
2013-10-03,3953.0
2013-10-04,4570.0
2013-10-05,5569.0
2013-10-06,5694.0
2013-10-07,4426.0
2013-10-08,3963.0
2013-10-09,3852.0
2013-10-10,4017.0
2013-10-11,4262.0
2013-10-12,5170.0
2013-10-13,5589.0
2013-10-14,4040.0
2013-10-15,3187.0
2013-10-16,3239.0
2013-10-17,3318.0
2013-10-18,4144.0
2013-10-19,4994.0
2013-10-20,5750.0
2013-10-21,3644.0
2013-10-22,3234.0
2013-10-23,3294.0
2013-10-24,2999.0
2013-10-25,3828.0
2013-10-26,5208.0
2013-10-27,5325.0
2013-10-28,3835.0
2013-10-29,3308.0
2013-10-30,3643.0
2013-10-31,2893.0
2013-11-01,4362.0
2013-11-02,5280.0
2013-11-03,6041.0
2013-11-04,3957.0
2013-11-05,3753.0
2013-11-06,3481.0
2013-11-07,3386.0
2013-11-08,4043.0
2013-11-09,5168.0
2013-11-10,5679.0
2013-11-11,4282.0
2013-11-12,3147.0
2013-11-13,3017.0
2013-11-14,3170.0
2013-11-15,3871.0
2013-11-16,5380.0
2013-11-17,5345.0
2013-11-18,3656.0
2013-11-19,3137.0
2013-11-20,3026.0
2013-11-21,3094.0
2013-11-22,3817.0
2013-11-23,5215.0
2013-11-24,5194.0
2013-11-25,3921.0
2013-11-26,4040.0
2013-11-27,4360.0
2013-11-28,2309.0
2013-11-29,2571.0
2013-11-30,3375.0
2013-12-01,4758.0
2013-12-02,4619.0
2013-12-03,4114.0
2013-12-04,3743.0
2013-12-05,3726.0
2013-12-06,4281.0
2013-12-07,5755.0
2013-12-08,5340.0
2013-12-09,3976.0
2013-12-10,4194.0
2013-12-11,3283.0
2013-12-12,3351.0
2013-12-13,3885.0
2013-12-14,5165.0
2013-12-15,5056.0
2013-12-16,3963.0
2013-12-17,3381.0
2013-12-18,3327.0
2013-12-19,3626.0
2013-12-20,3777.0
2013-12-21,5202.0
2013-12-22,5211.0
2013-12-23,4644.0
2013-12-24,3329.0
2013-12-25,0.0
2013-12-26,3510.0
2013-12-27,3993.0
2013-12-28,4439.0
2013-12-29,4122.0
2013-12-30,4178.0
2013-12-31,4082.0
2014-01-01,2813.0
2014-01-02,4312.0
2014-01-03,4569.0
2014-01-04,4955.0
2014-01-05,5336.0
2014-01-06,4242.0
2014-01-07,3927.0
2014-01-08,3475.0
2014-01-09,3274.0
2014-01-10,3998.0
2014-01-11,5407.0
2014-01-12,4860.0
2014-01-13,3619.0
2014-01-14,3068.0
2014-01-15,3129.0
2014-01-16,3100.0
2014-01-17,4028.0
2014-01-18,5322.0
2014-01-19,4741.0
2014-01-20,3844.0
2014-01-21,2980.0
2014-01-22,3049.0
2014-01-23,2760.0
2014-01-24,3773.0
2014-01-25,4617.0
2014-01-26,5171.0
2014-01-27,3385.0
2014-01-28,2776.0
2014-01-29,2528.0
2014-01-30,2754.0
2014-01-31,4207.0
2014-02-01,6289.0
2014-02-02,4890.0
2014-02-03,4011.0
2014-02-04,3353.0
2014-02-05,3323.0
2014-02-06,3449.0
2014-02-07,4074.0
2014-02-08,5533.0
2014-02-09,5536.0
2014-02-10,4146.0
2014-02-11,3379.0
2014-02-12,3339.0
2014-02-13,3699.0
2014-02-14,3512.0
2014-02-15,4751.0
2014-02-16,4767.0
2014-02-17,3825.0
2014-02-18,2883.0
2014-02-19,2870.0
2014-02-20,2897.0
2014-02-21,3681.0
2014-02-22,4629.0
2014-02-23,4889.0
2014-02-24,3442.0
2014-02-25,3040.0
2014-02-26,2914.0
2014-02-27,3033.0
2014-02-28,3370.0
2014-03-01,5506.0
2014-03-02,5332.0
2014-03-03,3713.0
2014-03-04,3191.0
2014-03-05,2837.0
2014-03-06,3137.0
2014-03-07,3909.0
2014-03-08,4884.0
2014-03-09,5710.0
2014-03-10,4211.0
2014-03-11,3221.0
2014-03-12,3212.0
2014-03-13,3163.0
2014-03-14,3897.0
2014-03-15,5231.0
2014-03-16,5133.0
2014-03-17,3389.0
2014-03-18,3067.0
2014-03-19,3171.0
2014-03-20,3230.0
2014-03-21,3815.0
2014-03-22,4857.0
2014-03-23,5443.0
2014-03-24,3808.0
2014-03-25,3166.0
2014-03-26,2964.0
2014-03-27,3250.0
2014-03-28,3786.0
2014-03-29,4801.0
2014-03-30,5523.0
2014-03-31,3478.0
2014-04-01,3617.0
2014-04-02,3868.0
2014-04-03,3856.0
2014-04-04,4162.0
2014-04-05,5597.0
2014-04-06,6120.0
2014-04-07,4361.0
2014-04-08,3914.0
2014-04-09,3798.0
2014-04-10,3838.0
2014-04-11,4203.0
2014-04-12,4954.0
2014-04-13,5387.0
2014-04-14,3743.0
2014-04-15,3312.0
2014-04-16,4060.0
2014-04-17,3895.0
2014-04-18,4900.0
2014-04-19,6035.0
2014-04-20,4678.0
2014-04-21,3712.0
2014-04-22,3700.0
2014-04-23,3229.0
2014-04-24,3364.0
2014-04-25,4058.0
2014-04-26,5310.0
2014-04-27,5417.0
2014-04-28,3810.0
2014-04-29,3165.0
2014-04-30,3404.0
2014-05-01,3941.0
2014-05-02,4606.0
2014-05-03,5714.0
2014-05-04,6176.0
2014-05-05,4298.0
2014-05-06,3722.0
2014-05-07,3717.0
2014-05-08,3587.0
2014-05-09,4281.0
2014-05-10,4949.0
2014-05-11,4091.0
2014-05-12,4150.0
2014-05-13,3907.0
2014-05-14,3460.0
2014-05-15,3358.0
2014-05-16,4360.0
2014-05-17,4917.0
2014-05-18,5569.0
2014-05-19,3958.0
2014-05-20,3102.0
2014-05-21,3091.0
2014-05-22,3338.0
2014-05-23,3794.0
2014-05-24,4538.0
2014-05-25,4413.0
2014-05-26,4302.0
2014-05-27,3501.0
2014-05-28,3234.0
2014-05-29,3115.0
2014-05-30,3911.0
2014-05-31,5016.0
2014-06-01,5881.0
2014-06-02,4285.0
2014-06-03,3779.0
2014-06-04,3623.0
2014-06-05,3713.0
2014-06-06,4079.0
2014-06-07,5265.0
2014-06-08,5812.0
2014-06-09,4499.0
2014-06-10,3788.0
2014-06-11,3716.0
2014-06-12,3621.0
2014-06-13,4482.0
2014-06-14,5436.0
2014-06-15,4828.0
2014-06-16,4067.0
2014-06-17,3548.0
2014-06-18,3915.0
2014-06-19,3599.0
2014-06-20,4718.0
2014-06-21,5082.0
2014-06-22,5343.0
2014-06-23,3970.0
2014-06-24,3580.0
2014-06-25,3515.0
2014-06-26,3404.0
2014-06-27,4067.0
2014-06-28,5024.0
2014-06-29,5172.0
2014-06-30,4210.0
2014-07-01,4367.0
2014-07-02,4176.0
2014-07-03,5457.0
2014-07-04,4351.0
2014-07-05,4952.0
2014-07-06,5774.0
2014-07-07,4599.0
2014-07-08,4378.0
2014-07-09,3864.0
2014-07-10,4140.0
2014-07-11,4592.0
2014-07-12,5375.0
2014-07-13,5506.0
2014-07-14,4095.0
2014-07-15,3870.0
2014-07-16,3830.0
2014-07-17,3721.0
2014-07-18,4550.0
2014-07-19,5134.0
2014-07-20,5851.0
2014-07-21,3932.0
2014-07-22,3530.0
2014-07-23,3799.0
2014-07-24,3795.0
2014-07-25,4143.0
2014-07-26,4516.0
2014-07-27,5318.0
2014-07-28,4485.0
2014-07-29,3744.0
2014-07-30,3784.0
2014-07-31,3913.0
2014-08-01,5141.0
2014-08-02,5742.0
2014-08-03,6257.0
2014-08-04,4940.0
2014-08-05,4211.0
2014-08-06,4032.0
2014-08-07,4115.0
2014-08-08,4579.0
2014-08-09,5686.0
2014-08-10,6150.0
2014-08-11,4068.0
2014-08-12,3908.0
2014-08-13,3902.0
2014-08-14,3802.0
2014-08-15,4395.0
2014-08-16,5610.0
2014-08-17,6228.0
2014-08-18,4613.0
2014-08-19,3755.0
2014-08-20,3600.0
2014-08-21,3574.0
2014-08-22,4149.0
2014-08-23,5497.0
2014-08-24,6527.0
2014-08-25,3954.0
2014-08-26,3701.0
2014-08-27,3081.0
2014-08-28,3442.0
2014-08-29,4382.0
2014-08-30,5509.0
2014-08-31,5222.0
2014-09-01,5288.0
2014-09-02,3948.0
2014-09-03,4189.0
2014-09-04,3647.0
2014-09-05,4352.0
2014-09-06,5739.0
2014-09-07,6167.0
2014-09-08,3925.0
2014-09-09,3977.0
2014-09-10,3776.0
2014-09-11,3810.0
2014-09-12,4193.0
2014-09-13,5395.0
2014-09-14,5627.0
2014-09-15,4017.0
2014-09-16,3333.0
2014-09-17,3507.0
2014-09-18,3183.0
2014-09-19,4191.0
2014-09-20,5433.0
2014-09-21,5840.0
2014-09-22,3809.0
2014-09-23,3443.0
2014-09-24,3384.0
2014-09-25,3429.0
2014-09-26,3983.0
2014-09-27,5326.0
2014-09-28,5769.0
2014-09-29,4033.0
2014-09-30,3771.0
2014-10-01,3718.0
2014-10-02,4221.0
2014-10-03,4882.0
2014-10-04,6138.0
2014-10-05,6241.0
2014-10-06,4724.0
2014-10-07,4056.0
2014-10-08,4048.0
2014-10-09,4154.0
2014-10-10,4500.0
2014-10-11,5494.0
2014-10-12,5767.0
2014-10-13,4268.0
2014-10-14,3346.0
2014-10-15,3455.0
2014-10-16,3308.0
2014-10-17,4356.0
2014-10-18,6033.0
2014-10-19,6051.0
2014-10-20,4253.0
2014-10-21,3439.0
2014-10-22,3356.0
2014-10-23,3395.0
2014-10-24,4096.0
2014-10-25,5683.0
2014-10-26,5249.0
2014-10-27,4150.0
2014-10-28,3428.0
2014-10-29,3282.0
2014-10-30,3627.0
2014-10-31,3773.0
2014-11-01,6485.0
2014-11-02,6433.0
2014-11-03,4898.0
2014-11-04,3946.0
2014-11-05,3426.0
2014-11-06,3882.0
2014-11-07,4330.0
2014-11-08,5494.0
2014-11-09,6011.0
2014-11-10,4469.0
2014-11-11,3864.0
2014-11-12,3338.0
2014-11-13,3280.0
2014-11-14,4020.0
2014-11-15,5233.0
2014-11-16,5809.0
2014-11-17,3891.0
2014-11-18,3318.0
2014-11-19,3160.0
2014-11-20,3289.0
2014-11-21,4082.0
2014-11-22,5603.0
2014-11-23,5256.0
2014-11-24,4467.0
2014-11-25,4225.0
2014-11-26,4405.0
2014-11-27,2472.0
2014-11-28,3251.0
2014-11-29,4453.0
2014-11-30,4781.0
2014-12-01,4290.0
2014-12-02,3328.0
2014-12-03,3410.0
2014-12-04,4036.0
2014-12-05,4181.0
2014-12-06,5524.0
2014-12-07,5360.0
2014-12-08,4248.0
2014-12-09,3913.0
2014-12-10,4543.0
2014-12-11,2282.0
2014-12-12,3602.0
2014-12-13,5003.0
2014-12-14,5622.0
2014-12-15,3609.0
2014-12-16,3856.0
2014-12-17,3592.0
2014-12-18,3822.0
2014-12-19,3814.0
2014-12-20,5280.0
2014-12-21,5431.0
2014-12-22,4784.0
2014-12-23,4508.0
2014-12-24,3477.0
2014-12-25,0.0
2014-12-26,3572.0
2014-12-27,4199.0
2014-12-28,4388.0
2014-12-29,3800.0
2014-12-30,3581.0
2014-12-31,4103.0
2015-01-01,3125.0
2015-01-02,4647.0
2015-01-03,5324.0
2015-01-04,5627.0
2015-01-05,4429.0
2015-01-06,3594.0
2015-01-07,3363.0
2015-01-08,3473.0
2015-01-09,3999.0
2015-01-10,5663.0
2015-01-11,5765.0
2015-01-12,4056.0
2015-01-13,3254.0
2015-01-14,3201.0
2015-01-15,3427.0
2015-01-16,3979.0
2015-01-17,5105.0
2015-01-18,5167.0
2015-01-19,4423.0
2015-01-20,3268.0
2015-01-21,3257.0
2015-01-22,2874.0
2015-01-23,4010.0
2015-01-24,5490.0
2015-01-25,5513.0
2015-01-26,3361.0
2015-01-27,2970.0
2015-01-28,3040.0
2015-01-29,3195.0
2015-01-30,4133.0
2015-01-31,6026.0
2015-02-01,5408.0
2015-02-02,3852.0
2015-02-03,4006.0
2015-02-04,3651.0
2015-02-05,3861.0
2015-02-06,3988.0
2015-02-07,6262.0
2015-02-08,5800.0
2015-02-09,4908.0
2015-02-10,4089.0
2015-02-11,3990.0
2015-02-12,3780.0
2015-02-13,4146.0
2015-02-14,4742.0
2015-02-15,4769.0
2015-02-16,4246.0
2015-02-17,3386.0
2015-02-18,3021.0
2015-02-19,3138.0
2015-02-20,4102.0
2015-02-21,4751.0
2015-02-22,5403.0
2015-02-23,3535.0
2015-02-24,2965.0
2015-02-25,3094.0
2015-02-26,2997.0
2015-02-27,4095.0
2015-02-28,5575.0
2015-03-01,5739.0
2015-03-02,3994.0
2015-03-03,3809.0
2015-03-04,3557.0
2015-03-05,3650.0
2015-03-06,4315.0
2015-03-07,5211.0
2015-03-08,5934.0
2015-03-09,4018.0
2015-03-10,3700.0
2015-03-11,3445.0
2015-03-12,3497.0
2015-03-13,4174.0
2015-03-14,5001.0
2015-03-15,5775.0
2015-03-16,4048.0
2015-03-17,3420.0
2015-03-18,3433.0
2015-03-19,3179.0
2015-03-20,4104.0
2015-03-21,5508.0
2015-03-22,5560.0
2015-03-23,3805.0
2015-03-24,3394.0
2015-03-25,3187.0
2015-03-26,3375.0
2015-03-27,4033.0
2015-03-28,4840.0
